seismic,seismoacoustic,shift,ge1ergy,gpuls,gde1ergy,gdpuls,ghazard,1bumps,1bumps2,1bumps3,1bumps4,1bumps5,1bumps6,1bumps7,1bumps89,e1ergy,maxe1ergy,class*
0,0,1,0.00200728169366801,0,0.00596569724086503,0.00749464668094218,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00218450810040261,0.00497512437810945,0.00745712155108128,0.00749464668094218,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,0,0,0.0208241027913159,0.00199004975124378,0.0372856077554064,0.0653104925053533,0,3,3,0,0,0,0,0,0,0.00199004975124378,0.00075,1
1,0,0,0.0369748222919998,0.122388059701493,0.0738255033557047,0.123126338329764,0,3,1,1,1,0,0,0,0,0.122388059701493,0.1,0
1,0,0,0.0156806842480399,0.0144278606965174,0.0298284862043251,0.0481798715203426,0,3,1,2,0,0,0,0,0,0.0144278606965174,0.0075,0
1,0,0,0.0146288840515498,0.0196517412935323,0.0305741983594333,0.0513918629550321,0,2,1,1,0,0,0,0,0,0.0196517412935323,0.0175,0
0,0,0,0.02679971489665,0.00199004975124378,0.064131245339299,0.0942184154175589,0,2,2,0,0,0,0,0,0,0.00199004975124378,0.00125,1
1,0,0,0.0124097012193947,0.0706467661691542,0.0298284862043251,0.0503211991434689,0,4,1,2,1,0,0,0,0,0.0706467661691542,0.05,0
1,0,0,0.0152799984589008,0.00398009950248756,0.0432513049962714,0.0610278372591006,0,3,3,0,0,0,0,0,0,0.00398009950248756,0.00225,0
1,0,0,0.0288339658261255,0.00124378109452736,0.0947054436987323,0.118843683083512,0,2,2,0,0,0,0,0,0,0.00124378109452736,0.001,0
0,0,0,0.0245997958043575,0,0.0797912005965697,0.0963597430406852,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.020777869815646,0.0330845771144279,0.0693512304250559,0.116702355460385,0,6,3,3,0,0,0,0,0,0.0330845771144279,0.0225,0
0,0,0,0.0169443855830171,0.00920398009950249,0.0551826994780015,0.114561027837259,0,2,1,1,0,0,0,0,0,0.00920398009950249,0.0075,0
0,0,0,0.0128990002119011,0.00995024875621891,0.0425055928411633,0.088865096359743,0,1,0,1,0,0,0,0,0,0.00995024875621891,0.01,0
0,0,0,0.0134383849280499,0,0.0499627143922446,0.10813704496788,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0156999479879024,0.00099502487562189,0.0596569724086503,0.122055674518201,0,2,2,0,0,0,0,0,0,0.00099502487562189,0.0005,0
0,0,1,0.00152183544913409,0.00149253731343284,0.0484712900820283,0.063169164882227,0,1,1,0,0,0,0,0,0,0.00149253731343284,0.0015,0
0,0,1,0.00239640923888964,0.00995024875621891,0.0797912005965697,0.0620985010706638,0,1,0,1,0,0,0,0,0,0.00995024875621891,0.01,0
0,0,0,0.0100287029723951,0.0054726368159204,0.0372856077554064,0.0738758029978587,0,2,1,1,0,0,0,0,0,0.0054726368159204,0.005,0
0,0,0,0.0133767409604901,0.000746268656716418,0.0551826994780015,0.0963597430406852,0,1,1,0,0,0,0,0,0,0.000746268656716418,0.00075,0
0,0,1,0.00166053437614378,0,0.0544369873228934,0.159528907922912,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00122517385525226,0.000497512437810945,0.0410141685309471,0.0781584582441113,0,1,1,0,0,0,0,0,0,0.000497512437810945,0.0005,0
0,0,1,0.00230009053957735,0.00746268656716418,0.0820283370618941,0.0931477516059957,0,1,0,1,0,0,0,0,0,0.00746268656716418,0.0075,0
0,0,0,0.00676542543969486,0.00223880597014925,0.0268456375838926,0.0471092077087794,0,1,1,0,0,0,0,0,0,0.00223880597014925,0.00225,0
0,0,0,0.00814470921384678,0.00174129353233831,0.0343027591349739,0.0471092077087794,0,1,1,0,0,0,0,0,0,0.00174129353233831,0.00175,0
0,0,0,0.0144901851245401,0.00497512437810945,0.0730797912005966,0.0899357601713062,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,0,0,0.00776328716457013,0.00646766169154229,0.0410141685309471,0.0610278372591006,0,4,3,1,0,0,0,0,0,0.00646766169154229,0.0025,1
1,0,0,0.0168904471114022,0.101990049751244,0.102162565249814,0.141327623126338,0,2,0,1,1,0,0,0,0,0.101990049751244,0.1,0
1,0,0,0.0122016528288802,0.0258706467661692,0.0730797912005966,0.0995717344753747,0,3,1,2,0,0,0,0,0,0.0258706467661692,0.02,0
1,0,0,0.00629924293502341,0.00945273631840796,0.0365398956002983,0.0599571734475375,0,3,2,1,0,0,0,0,0,0.00945273631840796,0.0075,0
0,0,0,0.0111922328600875,0.00149253731343284,0.0715883668903803,0.122055674518201,0,1,1,0,0,0,0,0,0,0.00149253731343284,0.0015,1
1,0,0,0.0152414709791759,0.0845771144278607,0.102908277404922,0.160599571734475,0,5,2,2,1,0,0,0,0,0.0845771144278607,0.075,0
1,0,0,0.00736645412340352,0.0266169154228856,0.046234153616704,0.0674518201284797,0,6,2,4,0,0,0,0,0,0.0266169154228856,0.0125,0
1,0,0,0.0154495193696904,0.00223880597014925,0.105145413870246,0.165952890792291,0,1,1,0,0,0,0,0,0,0.00223880597014925,0.00225,1
1,0,0,0.0180732407389571,0.508457711442786,0.114093959731544,0.170235546038544,0,4,2,1,0,1,0,0,0,0.508457711442786,0.5,0
1,0,0,0.00327868852459016,0.0124378109452736,0.0164056674123788,0.0289079229122056,0,1,0,1,0,0,0,0,0,0.0124378109452736,0.0125,0
1,0,0,0.0106759646317736,0.00124378109452736,0.0671140939597315,0.114561027837259,0,1,1,0,0,0,0,0,0,0.00124378109452736,0.00125,0
0,0,0,0.0140625300995935,0.0323383084577114,0.0865026099925429,0.142398286937901,0,3,0,3,0,0,0,0,0,0.0323383084577114,0.0175,0
0,0,1,0.00213442237676022,0.0124378109452736,0.0760626398210291,0.120985010706638,0,1,0,1,0,0,0,0,0,0.0124378109452736,0.0125,0
0,0,0,0.0106990811196086,0,0.0671140939597315,0.0974304068522484,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0131186068463331,0.0156716417910448,0.0842654735272185,0.143468950749465,0,2,1,1,0,0,0,0,0,0.0156716417910448,0.015,0
0,0,1,0.00113270790391247,0,0.0395227442207308,0.130620985010707,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.000889984781645509,0,0.0328113348247576,0.0770877944325482,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00148716071738167,0.00248756218905473,0.0611483967188665,0.0738758029978587,0,1,0,1,0,0,0,0,0,0.00248756218905473,0.0025,0
0,0,1,0.00166438712411628,0,0.0700969425801641,0.132762312633833,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0.0190402804800524,0.17910447761194,0.116331096196868,0.15524625267666,0,4,0,3,1,0,0,0,0,0.17910447761194,0.15,0
1,1,0,0.0199610872454778,0,0.114093959731544,0.180942184154176,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0.00520120976286336,0.00895522388059702,0.0268456375838926,0.0717344753747323,1,2,1,1,0,0,0,0,0,0.00895522388059702,0.0075,0
0,1,0,0.0154264028818555,0.0281094527363184,0.0857568978374347,0.140256959314775,0,6,2,4,0,0,0,0,0,0.0281094527363184,0.01,0
0,1,0,0.0120552484059255,0.0149253731343284,0.0663683818046234,0.122055674518201,0,2,0,2,0,0,0,0,0,0.0149253731343284,0.01,1
1,0,0,0.00428810849338291,0.0626865671641791,0.023117076808352,0.0299785867237687,0,4,1,2,1,0,0,0,0,0.0626865671641791,0.05,1
1,0,0,0.00889984781645509,0.100995024875622,0.0507084265473527,0.0835117773019272,0,3,2,0,1,0,0,0,0,0.100995024875622,0.1,0
1,0,0,0.0102367513629096,0,0.0589112602535421,0.144539614561028,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0103099535743869,0.0124378109452736,0.0372856077554064,0.0556745182012848,0,2,0,2,0,0,0,0,0,0.0124378109452736,0.0075,0
0,0,0,0.00834505210841633,0.00149253731343284,0.0313199105145414,0.0513918629550321,0,2,2,0,0,0,0,0,0,0.00149253731343284,0.001,1
1,0,0,0.00673075070794244,0.176119402985075,0.0260999254287845,0.0460385438972163,0,4,3,0,1,0,0,0,0,0.176119402985075,0.175,0
1,0,0,0.00450771512781491,0.0082089552238806,0.0365398956002983,0.0535331905781585,0,2,1,1,0,0,0,0,0,0.0082089552238806,0.0075,0
1,0,0,0.0154687831095529,0.00721393034825871,0.13944817300522,0.200214132762313,0,4,3,1,0,0,0,0,0,0.00721393034825871,0.005,0
0,0,0,0.0173681878599911,0.0144278606965174,0.144668158090977,0.149892933618844,0,4,2,2,0,0,0,0,0,0.0144278606965174,0.0075,0
0,0,0,0.00984377106971547,0.0420398009950249,0.0730797912005966,0.0578158458244111,0,4,1,3,0,0,0,0,0,0.0420398009950249,0.02,0
0,0,0,0.0186588584307758,0.00323383084577114,0.138702460850112,0.19593147751606,0,2,1,1,0,0,0,0,0,0.00323383084577114,0.0025,0
0,0,0,0.0174336845755235,0.0159203980099502,0.0820283370618941,0.125267665952891,0,4,1,3,0,0,0,0,0,0.0159203980099502,0.0075,0
0,1,0,0.0121785363410453,0.00248756218905473,0.0566741237882177,0.0931477516059957,0,2,2,0,0,0,0,0,0,0.00248756218905473,0.00125,0
0,1,1,0.00170291460384119,0,0.0104399701715138,0.0171306209850107,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.00281250601991871,0.00746268656716418,0.0208799403430276,0.0171306209850107,0,1,0,1,0,0,0,0,0,0.00746268656716418,0.0075,0
0,1,0,0.00772861243281771,0.00671641791044776,0.0365398956002983,0.0642398286937901,0,2,1,1,0,0,0,0,0,0.00671641791044776,0.005,1
1,1,0,0.0195681069522837,0.175373134328358,0.102908277404922,0.176659528907923,0,2,1,0,1,0,0,0,0,0.175373134328358,0.175,0
1,0,0,0.0157115062318198,0.00149253731343284,0.0805369127516778,0.145610278372591,0,1,1,0,0,0,0,0,0,0.00149253731343284,0.0015,0
1,0,0,0.0116853846005664,0.0111940298507463,0.0596569724086503,0.082441113490364,0,2,1,1,0,0,0,0,0,0.0111940298507463,0.01,0
0,0,0,0.0273468051087438,0.0114427860696517,0.137211036539896,0.203426124197002,0,5,3,2,0,0,0,0,0,0.0114427860696517,0.005,1
1,0,0,0.0251931189921211,0.17910447761194,0.116331096196868,0.179871520342612,0,3,0,2,1,0,0,0,0,0.17910447761194,0.15,0
1,0,0,0.012074512145788,0.0114427860696517,0.0514541387024608,0.0792291220556745,0,3,2,1,0,0,0,0,0,0.0114427860696517,0.01,0
1,0,0,0.0198647685461656,0.00124378109452736,0.0857568978374347,0.133832976445396,0,1,1,0,0,0,0,0,0,0.00124378109452736,0.00125,0
0,0,0,0.0173296603802662,0.00497512437810945,0.0738255033557047,0.0963597430406852,0,3,2,1,0,0,0,0,0,0.00497512437810945,0.0025,0
0,0,0,0.0184931902679586,0.0300995024875622,0.0790454884414616,0.120985010706638,0,4,2,2,0,0,0,0,0,0.0300995024875622,0.0175,0
0,0,0,0.0347633449557897,0.0350746268656716,0.144668158090977,0.183083511777302,0,4,2,2,0,0,0,0,0,0.0350746268656716,0.0175,0
0,0,0,0.0192598871144844,0.0313432835820895,0.0678598061148397,0.123126338329764,0,3,1,2,0,0,0,0,0,0.0313432835820895,0.0175,1
1,1,0,0.0139970333840612,0.233830845771144,0.0484712900820283,0.0856531049250535,0,2,0,1,1,0,0,0,0,0.233830845771144,0.225,0
1,1,0,0.0250621255610564,0.0101990049751244,0.0902311707680835,0.167023554603854,0,4,3,1,0,0,0,0,0,0.0101990049751244,0.005,0
1,1,0,0.0153840226541581,0,0.0507084265473527,0.088865096359743,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.0173643351120186,0.00497512437810945,0.0611483967188665,0.0920770877944325,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,1,0,0.035988518811042,0.0141791044776119,0.135719612229679,0.231263383297645,1,3,2,1,0,0,0,0,0,0.0141791044776119,0.0125,0
0,1,0,0.022785151509314,0.0129353233830846,0.0753169276659209,0.133832976445396,0,3,1,2,0,0,0,0,0,0.0129353233830846,0.0075,0
0,1,1,0.00424958101365799,0.0121890547263682,0.0365398956002983,0.0599571734475375,0,3,1,2,0,0,0,0,0,0.0121890547263682,0.0075,0
0,1,1,0.00110188592013253,0,0.0253542132736764,0.0663811563169165,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.00401456338733602,0.0124378109452736,0.105891126025354,0.103854389721627,0,1,0,1,0,0,0,0,0,0.0124378109452736,0.0125,0
0,1,0,0.017210225193119,0.00248756218905473,0.0551826994780015,0.104925053533191,0,1,0,1,0,0,0,0,0,0.00248756218905473,0.0025,1
1,0,0,0.0307025485927838,0.0527363184079602,0.100671140939597,0.188436830835118,0,3,2,0,1,0,0,0,0,0.0527363184079602,0.05,0
1,0,0,0.0223690547282849,0.00472636815920398,0.0686055182699478,0.105995717344754,0,3,2,1,0,0,0,0,0,0.00472636815920398,0.0025,0
1,0,0,0.0196991003833484,0.0124378109452736,0.064131245339299,0.11134903640257,0,2,0,2,0,0,0,0,0,0.0124378109452736,0.0075,1
1,0,0,0.0214944809385294,0.370646766169154,0.0693512304250559,0.139186295503212,0,5,0,2,3,0,0,0,0,0.370646766169154,0.2,0
1,0,0,0.0114811889580243,0.00223880597014925,0.0343027591349739,0.069593147751606,0,1,1,0,0,0,0,0,0,0.00223880597014925,0.00225,1
1,1,1,0.00329795226445262,0.0248756218905473,0.0835197613721104,0.30406852248394,1,1,0,0,1,0,0,0,0,0.0248756218905473,0.025,0
0,1,0,0.00893452254820751,0.00124378109452736,0.0283370618941089,0.063169164882227,1,1,1,0,0,0,0,0,0,0.00124378109452736,0.00125,0
0,1,0,0.00805224326250698,0.0199004975124378,0.0260999254287845,0.0556745182012848,1,1,0,1,0,0,0,0,0,0.0199004975124378,0.02,0
0,1,0,0.00942767428868641,0.00895522388059702,0.0328113348247576,0.0460385438972163,0,2,1,1,0,0,0,0,0,0.00895522388059702,0.0075,0
0,1,0,0.021671707345264,0.00248756218905473,0.0909768829231916,0.123126338329764,0,2,2,0,0,0,0,0,0,0.00248756218905473,0.002,0
0,0,0,0.0122517385525226,0.0027363184079602,0.0507084265473527,0.0770877944325482,0,2,2,0,0,0,0,0,0,0.0027363184079602,0.00175,0
0,0,0,0.00917724567047447,0.0124378109452736,0.0380313199105145,0.0417558886509636,0,1,0,1,0,0,0,0,0,0.0124378109452736,0.0125,0
0,1,0,0.0250968002928088,0.00621890547263682,0.126025354213274,0.144539614561028,0,4,3,1,0,0,0,0,0,0.00621890547263682,0.0025,0
0,1,0,0.0188669068212903,0.00597014925373134,0.0924683072334079,0.0813704496788009,0,2,1,1,0,0,0,0,0,0.00597014925373134,0.005,0
0,1,0,0.0472809231184142,0.00746268656716418,0.0425055928411633,0.0599571734475375,0,1,0,1,0,0,0,0,0,0.00746268656716418,0.0075,0
0,1,0,0.0510180886517308,0.000497512437810945,0.0484712900820283,0.0610278372591006,0,1,1,0,0,0,0,0,0,0.000497512437810945,0.0005,0
0,1,1,0.00986688755755042,0.0174129353233831,0.0164056674123788,0.0235546038543897,0,1,0,1,0,0,0,0,0,0.0174129353233831,0.0175,0
0,0,1,0.00678083643158483,0.00497512437810945,0.0111856823266219,0.0160599571734475,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,0,1,0.0278168403613878,0.0124378109452736,0.0611483967188665,0.0149892933618844,0,1,0,1,0,0,0,0,0,0.0124378109452736,0.0125,0
0,0,1,0.00649573308162047,0.00995024875621891,0.0298284862043251,0.0663811563169165,0,1,0,1,0,0,0,0,0,0.00995024875621891,0.01,0
0,0,0,0.0337500722390245,0.00398009950248756,0.0320656226696495,0.0503211991434689,0,2,1,1,0,0,0,0,0,0.00398009950248756,0.0025,0
0,0,0,0.0457552349213076,0,0.0745712155108128,0.104925053533191,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.039533046945734,0.00099502487562189,0.0633855331841909,0.10813704496788,0,1,1,0,0,0,0,0,0,0.00099502487562189,0.001,0
0,0,0,0.0365818419988056,0.0124378109452736,0.0596569724086503,0.0792291220556745,0,2,0,2,0,0,0,0,0,0.0124378109452736,0.0075,0
0,0,0,0.0701623933270405,0.0442786069651741,0.118568232662192,0.170235546038544,0,6,1,5,0,0,0,0,0,0.0442786069651741,0.0175,0
0,0,0,0.0365702837548882,0.00149253731343284,0.0566741237882177,0.076017130620985,0,1,1,0,0,0,0,0,0,0.00149253731343284,0.0015,0
0,0,1,0.0112461713317023,0.00124378109452736,0.0566741237882177,0.12847965738758,0,1,1,0,0,0,0,0,0,0.00124378109452736,0.00125,0
0,0,1,0.00436901620080522,0,0.0208799403430276,0.063169164882227,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.010286837086552,0.00746268656716418,0.058165548098434,0.0503211991434689,0,1,0,1,0,0,0,0,0,0.00746268656716418,0.0075,0
0,0,1,0.0167787174202,0,0.0999254287844892,0.199143468950749,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0596135693783591,0.0027363184079602,0.0961968680089485,0.114561027837259,0,2,2,0,0,0,0,0,0,0.0027363184079602,0.00175,0
0,1,0,0.0468571208414402,0.0124378109452736,0.0723340790454884,0.104925053533191,0,1,0,1,0,0,0,0,0,0.0124378109452736,0.0125,0
0,1,0,0.0430929860723161,0.0109452736318408,0.0656226696495153,0.088865096359743,0,4,3,1,0,0,0,0,0,0.0109452736318408,0.0075,0
0,1,0,0.0735335478029705,0.027363184079602,0.114839671886652,0.150963597430407,0,2,0,2,0,0,0,0,0,0.027363184079602,0.0225,0
0,1,0,0.0368014486332377,0,0.052199850857569,0.0845824411134904,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.0513686887172276,0.0415422885572139,0.0753169276659209,0.0931477516059957,0,6,2,4,0,0,0,0,0,0.0415422885572139,0.02,0
0,1,0,0.097632486370904,0.0176616915422886,0.144668158090977,0.184154175588865,0,4,2,2,0,0,0,0,0,0.0176616915422886,0.01,0
0,1,0,0.0469149120610275,0.00223880597014925,0.0604026845637584,0.0749464668094218,0,2,2,0,0,0,0,0,0,0.00223880597014925,0.00125,0
0,1,0,0.0570437864807074,0.00323383084577114,0.0723340790454884,0.102783725910064,0,2,2,0,0,0,0,0,0,0.00323383084577114,0.00225,0
0,1,0,0.0603648552329949,0.0116915422885572,0.0790454884414616,0.109207708779443,0,4,3,1,0,0,0,0,0,0.0116915422885572,0.0075,0
0,1,1,0.00882279285700526,0.00497512437810945,0.0507084265473527,0.0845824411134904,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,0,0,0.0412244033056578,0.00398009950248756,0.0507084265473527,0.0802997858672377,0,3,3,0,0,0,0,0,0,0.00398009950248756,0.0015,1
1,0,0,0.048933751998613,0.0562189054726368,0.0626398210290828,0.0931477516059957,0,3,1,1,1,0,0,0,0,0.0562189054726368,0.05,1
1,0,0,0.0629577546184816,0.17910447761194,0.081282624906786,0.127408993576017,0,2,0,1,1,0,0,0,0,0.17910447761194,0.175,0
1,0,0,0.0519311899212113,0.0149253731343284,0.064131245339299,0.112419700214133,0,1,0,1,0,0,0,0,0,0.0149253731343284,0.015,1
1,1,0,0.118009670397411,0.0771144278606965,0.155108128262491,0.207708779443255,1,3,2,0,1,0,0,0,0,0.0771144278606965,0.075,1
1,1,0,0.0321280653426056,0.249502487562189,0.035048471290082,0.063169164882227,1,2,1,0,0,1,0,0,0,0.249502487562189,0.25,1
1,1,0,0.0356995627131051,0.163681592039801,0.0402684563758389,0.069593147751606,1,5,3,1,1,0,0,0,0,0.163681592039801,0.15,0
1,1,0,0.0407273988172064,0.0370646766169154,0.0514541387024608,0.0749464668094218,0,3,1,2,0,0,0,0,0,0.0370646766169154,0.02,0
1,1,0,0.0493768180154495,0.00248756218905473,0.064131245339299,0.0974304068522484,0,1,0,1,0,0,0,0,0,0.00248756218905473,0.0025,0
0,0,0,0.0366704552021729,0.00895522388059702,0.0477255779269202,0.0802997858672377,0,2,1,1,0,0,0,0,0,0.00895522388059702,0.0075,1
1,0,0,0.0717304617518445,0.180348258706468,0.100671140939597,0.157387580299786,0,3,1,1,1,0,0,0,0,0.180348258706468,0.175,0
1,0,0,0.0754560690412437,0.00671641791044776,0.0999254287844892,0.145610278372591,0,4,3,1,0,0,0,0,0,0.00671641791044776,0.0025,0
1,0,0,0.0450848567740941,0.0141791044776119,0.0551826994780015,0.0770877944325482,0,3,2,1,0,0,0,0,0,0.0141791044776119,0.01,0
0,1,0,0.10521854712874,0.00845771144278607,0.137956748695004,0.178800856531049,0,2,1,1,0,0,0,0,0,0.00845771144278607,0.0075,0
0,1,0,0.0467338329063204,0.0199004975124378,0.0544369873228934,0.0717344753747323,0,2,0,2,0,0,0,0,0,0.0199004975124378,0.015,0
0,1,0,0.0771512781491399,0,0.10365398956003,0.12847965738758,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0504093544720772,0.00497512437810945,0.0611483967188665,0.100642398286938,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,0,1,0.0147752884745044,0.00248756218905473,0.0909768829231916,0.193790149892934,0,1,0,1,0,0,0,0,0,0.00248756218905473,0.0025,0
0,0,1,0.00477355473791682,0.00174129353233831,0.0275913497390007,0.0610278372591006,0,1,1,0,0,0,0,0,0,0.00174129353233831,0.00175,1
1,0,1,0.00473117451021941,0.174129353233831,0.0298284862043251,0.0653104925053533,0,1,0,0,1,0,0,0,0,0.174129353233831,0.175,0
1,0,1,0.00464256130685211,0.00746268656716418,0.0328113348247576,0.0642398286937901,0,1,0,1,0,0,0,0,0,0.00746268656716418,0.0075,0
1,0,0,0.0640018493190268,0,0.0768083519761372,0.124197002141328,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0.102155612490609,0.0572139303482587,0.119313944817301,0.19271948608137,0,2,0,1,1,0,0,0,0,0.0572139303482587,0.05,0
1,0,0,0.0624491918861128,0,0.0663683818046234,0.102783725910064,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0488952245188881,0.0223880597014925,0.0492170022371365,0.0792291220556745,0,3,0,3,0,0,0,0,0,0.0223880597014925,0.0125,1
1,0,0,0.0882163703261351,0.248756218905473,0.0939597315436242,0.157387580299786,0,2,0,0,2,0,0,0,0,0.248756218905473,0.2,0
1,0,0,0.064340891140606,0.0174129353233831,0.0663683818046234,0.0963597430406852,0,1,0,1,0,0,0,0,0,0.0174129353233831,0.0175,1
1,0,0,0.0509988249118684,0.136318407960199,0.0507084265473527,0.0856531049250535,0,5,2,2,1,0,0,0,0,0.136318407960199,0.125,0
1,0,0,0.098110227119493,0.00497512437810945,0.108873974645787,0.173447537473233,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,1
1,0,0,0.0582188746123172,0.0791044776119403,0.058165548098434,0.0899357601713062,0,4,1,2,1,0,0,0,0,0.0791044776119403,0.05,0
1,0,0,0.0454662788233708,0.00497512437810945,0.046234153616704,0.0867237687366167,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,1
1,0,0,0.0454701315713433,0.0497512437810945,0.0469798657718121,0.0877944325481799,0,1,0,0,1,0,0,0,0,0.0497512437810945,0.05,0
1,0,0,0.0715879100768623,0.0281094527363184,0.0775540641312453,0.12847965738758,0,8,4,4,0,0,0,0,0,0.0281094527363184,0.01,0
1,0,0,0.0760879197087323,0.0116915422885572,0.0865026099925429,0.149892933618844,0,8,8,0,0,0,0,0,0,0.0116915422885572,0.002,0
0,0,1,0.010279131590607,0,0.0850111856823266,0.203426124197002,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00368707980967425,0,0.0275913497390007,0.0952890792291221,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00380651499682148,0.00248756218905473,0.0313199105145414,0.088865096359743,0,1,0,1,0,0,0,0,0,0.00248756218905473,0.0025,0
0,0,1,0.00333647974417753,0.00149253731343284,0.0275913497390007,0.0674518201284797,0,1,1,0,0,0,0,0,0,0.00149253731343284,0.0015,0
0,0,1,0.00280094777600123,0,0.0246085011185682,0.0535331905781585,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00172603109167614,0.00248756218905473,0.0178970917225951,0.0492505353319058,0,1,0,1,0,0,0,0,0,0.00248756218905473,0.0025,0
0,0,1,0.00173758933559361,0,0.0208799403430276,0.0438972162740899,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00228853229565988,0.00597014925373134,0.0387770320656227,0.0770877944325482,0,2,1,1,0,0,0,0,0,0.00597014925373134,0.005,1
1,0,0,0.0265146115466857,0.164179104477612,0.0275913497390007,0.0481798715203426,0,3,0,2,1,0,0,0,0,0.164179104477612,0.15,0
1,0,0,0.0519234844252663,0.0126865671641791,0.0589112602535421,0.107066381156317,0,4,2,2,0,0,0,0,0,0.0126865671641791,0.0075,0
1,0,0,0.0275664117431758,0.0174129353233831,0.0320656226696495,0.0599571734475375,0,1,0,1,0,0,0,0,0,0.0174129353233831,0.0175,0
0,0,0,0.0615707653483847,0.0109452736318408,0.0805369127516778,0.127408993576017,0,3,1,2,0,0,0,0,0,0.0109452736318408,0.0075,0
0,0,0,0.0664329332896689,0.00572139303482587,0.0850111856823266,0.149892933618844,0,3,2,1,0,0,0,0,0,0.00572139303482587,0.0025,0
0,0,0,0.0358382616401148,0.00497512437810945,0.0477255779269202,0.0620985010706638,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,0,0,0.0106836701277186,0.0472636815920398,0.0126771066368382,0.00642398286937901,0,4,0,4,0,0,0,0,0,0.0472636815920398,0.02,0
0,0,0,0.0170368515343569,0.00746268656716418,0.0238627889634601,0.0117773019271949,0,2,0,2,0,0,0,0,0,0.00746268656716418,0.005,0
0,0,0,0.0102983953304695,0.00149253731343284,0.0141685309470544,0.00856531049250535,0,1,1,0,0,0,0,0,0,0.00149253731343284,0.0015,0
0,0,0,0.0112269075918399,0.0199004975124378,0.0186428038777032,0.0117773019271949,0,2,0,2,0,0,0,0,0,0.0199004975124378,0.0125,0
0,0,0,0.0183544913409489,0.0194029850746269,0.0402684563758389,0.0214132762312634,0,4,1,3,0,0,0,0,0,0.0194029850746269,0.0075,0
0,0,0,0.0140317081158136,0.0243781094527363,0.0305741983594333,0.0160599571734475,0,3,2,1,0,0,0,0,0,0.0243781094527363,0.0225,0
0,0,0,0.0108878657702606,0.00945273631840796,0.0268456375838926,0.0171306209850107,0,2,1,1,0,0,0,0,0,0.00945273631840796,0.0075,0
0,0,0,0.0115158636897767,0.0233830845771144,0.0305741983594333,0.0224839400428266,0,3,1,2,0,0,0,0,0,0.0233830845771144,0.015,0
0,0,0,0.00807535975034193,0,0.0260999254287845,0.0149892933618844,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00698888482209936,0.00621890547263682,0.0320656226696495,0.0256959314775161,0,2,1,1,0,0,0,0,0,0.00621890547263682,0.005,0
0,0,0,0.0129298221956811,0.0276119402985075,0.0782997762863535,0.132762312633833,0,4,2,2,0,0,0,0,0,0.0276119402985075,0.02,0
0,0,0,0.00831037737666391,0.00845771144278607,0.0484712900820283,0.0663811563169165,0,3,2,1,0,0,0,0,0,0.00845771144278607,0.005,0
0,0,1,0.00226926855579742,0,0.0402684563758389,0.0342612419700214,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.00243878946658704,0.000746268656716418,0.0469798657718121,0.0182012847965739,0,1,1,0,0,0,0,0,0,0.000746268656716418,0.00075,0
0,0,1,0.00112500240796748,0.00497512437810945,0.0223713646532438,0.0117773019271949,0,1,0,1,0,0,0,0,0,0.00497512437810945,0.005,0
0,0,0,0.00897690277590491,0.00497512437810945,0.0566741237882177,0.0770877944325482,0,3,3,0,0,0,0,0,0,0.00497512437810945,0.002,0
